Date,cpi,fed_rate,unemployment_rate,industrial_output,oil_price,close,sp500_return
2010-04-17,217.403,0.2,9.9,90.4607,82.97,1192.1300048828125,-0.016126534744455467
2010-04-18,217.403,0.2,9.9,90.4607,82.97,1192.1300048828125,-0.016126534744455467
2010-04-19,217.403,0.2,9.9,90.4607,81.52,1197.52001953125,0.004521331252766547
2010-04-20,217.403,0.2,9.9,90.4607,82.98,1207.1700439453125,0.008058340784849571
2010-04-21,217.403,0.2,9.9,90.4607,82.78,1205.93994140625,-0.0010189969053922
2010-04-22,217.403,0.2,9.9,90.4607,82.89,1208.6700439453125,0.002263879356942944
2010-04-23,217.403,0.2,9.9,90.4607,84.34,1217.280029296875,0.0071235200993795544
2010-04-24,217.403,0.2,9.9,90.4607,84.34,1217.280029296875,0.0071235200993795544
2010-04-25,217.403,0.2,9.9,90.4607,84.34,1217.280029296875,0.0071235200993795544
2010-04-26,217.403,0.2,9.9,90.4607,84.2,1212.050048828125,-0.004296448099761374
2010-04-27,217.403,0.2,9.9,90.4607,82.43,1183.7099609375,-0.023381945257149872
2010-04-28,217.403,0.2,9.9,90.4607,83.22,1191.3599853515625,0.006462752419523099
2010-04-29,217.403,0.2,9.9,90.4607,85.17,1206.780029296875,0.012943228020842135
2010-04-30,217.403,0.2,9.9,90.4607,86.07,1186.68994140625,-0.016647680109796337
2010-05-01,217.29,0.2,9.6,91.7014,86.07,1186.68994140625,-0.016647680109796337
2010-05-02,217.29,0.2,9.6,91.7014,86.07,1186.68994140625,-0.016647680109796337
2010-05-03,217.29,0.2,9.6,91.7014,86.19,1202.260009765625,0.013120586781854904
2010-05-04,217.29,0.2,9.6,91.7014,82.73,1173.5999755859375,-0.02383846584506677
2010-05-05,217.29,0.2,9.6,91.7014,80.0,1165.8699951171875,-0.006586554728659322
2010-05-06,217.29,0.2,9.6,91.7014,77.18,1128.1500244140625,-0.032353496411350324
2010-05-07,217.29,0.2,9.6,91.7014,75.1,1110.8800048828125,-0.015308264998017185
2010-05-08,217.29,0.2,9.6,91.7014,75.1,1110.8800048828125,-0.015308264998017185
2010-05-09,217.29,0.2,9.6,91.7014,75.1,1110.8800048828125,-0.015308264998017185
2010-05-10,217.29,0.2,9.6,91.7014,76.89,1159.72998046875,0.04397412445198401
2010-05-11,217.29,0.2,9.6,91.7014,76.37,1155.7900390625,-0.003397292018489928
2010-05-12,217.29,0.2,9.6,91.7014,75.65,1171.6700439453125,0.013739523915341278
2010-05-13,217.29,0.2,9.6,91.7014,74.38,1157.43994140625,-0.012145144968583543
2010-05-14,217.29,0.2,9.6,91.7014,71.61,1135.6800537109375,-0.018800014512092122
2010-05-15,217.29,0.2,9.6,91.7014,71.61,1135.6800537109375,-0.018800014512092122
2010-05-16,217.29,0.2,9.6,91.7014,71.61,1135.6800537109375,-0.018800014512092122
2010-05-17,217.29,0.2,9.6,91.7014,70.08,1136.93994140625,0.0011093685155389998
2010-05-18,217.29,0.2,9.6,91.7014,69.38,1120.800048828125,-0.014195906037184347
2010-05-19,217.29,0.2,9.6,91.7014,69.91,1115.050048828125,-0.005130263873571406
2010-05-20,217.29,0.2,9.6,91.7014,68.28,1071.5899658203125,-0.03897590341661106
2010-05-21,217.29,0.2,9.6,91.7014,68.03,1087.68994140625,0.015024380686144978
2010-05-22,217.29,0.2,9.6,91.7014,68.03,1087.68994140625,0.015024380686144978
2010-05-23,217.29,0.2,9.6,91.7014,68.03,1087.68994140625,0.015024380686144978
2010-05-24,217.29,0.2,9.6,91.7014,68.23,1073.6500244140625,-0.012908014000787449
2010-05-25,217.29,0.2,9.6,91.7014,64.78,1074.030029296875,0.00035393738571354305
2010-05-26,217.29,0.2,9.6,91.7014,71.52,1067.949951171875,-0.0056609945338124135
2010-05-27,217.29,0.2,9.6,91.7014,74.56,1103.06005859375,0.032876173067238
2010-05-28,217.29,0.2,9.6,91.7014,74.0,1089.4100341796875,-0.01237468831159061
2010-05-29,217.29,0.2,9.6,91.7014,74.0,1089.4100341796875,-0.01237468831159061
2010-05-30,217.29,0.2,9.6,91.7014,74.0,1089.4100341796875,-0.01237468831159061
2010-05-31,217.29,0.2,9.6,91.7014,74.0,1089.4100341796875,-0.01237468831159061
2010-06-01,217.199,0.18,9.4,91.9033,72.7,1070.7099609375,-0.01716532127985071
2010-06-02,217.199,0.18,9.4,91.9033,72.88,1098.3800048828125,0.025842707133391096
2010-06-03,217.199,0.18,9.4,91.9033,74.62,1102.8299560546875,0.004051376711240895
2010-06-04,217.199,0.18,9.4,91.9033,71.43,1064.8800048828125,-0.034411425771964765
2010-06-05,217.199,0.18,9.4,91.9033,71.43,1064.8800048828125,-0.034411425771964765
2010-06-06,217.199,0.18,9.4,91.9033,71.43,1064.8800048828125,-0.034411425771964765
2010-06-07,217.199,0.18,9.4,91.9033,71.55,1050.469970703125,-0.01353207320412908
2010-06-08,217.199,0.18,9.4,91.9033,71.88,1062.0,0.010976067492112662
2010-06-09,217.199,0.18,9.4,91.9033,74.38,1055.68994140625,-0.005941674758709992
2010-06-10,217.199,0.18,9.4,91.9033,75.48,1086.8399658203125,0.029506792849203878
2010-06-11,217.199,0.18,9.4,91.9033,73.89,1091.5999755859375,0.004379678623643857
2010-06-12,217.199,0.18,9.4,91.9033,73.89,1091.5999755859375,0.004379678623643857
2010-06-13,217.199,0.18,9.4,91.9033,73.89,1091.5999755859375,0.004379678623643857
2010-06-14,217.199,0.18,9.4,91.9033,74.99,1089.6300048828125,-0.0018046635646612463
2010-06-15,217.199,0.18,9.4,91.9033,76.84,1115.22998046875,0.023494191121040897
2010-06-16,217.199,0.18,9.4,91.9033,77.67,1114.6099853515625,-0.0005559347650669899
2010-06-17,217.199,0.18,9.4,91.9033,76.82,1116.0400390625,0.0012830081640498037
2010-06-18,217.199,0.18,9.4,91.9033,77.18,1117.510009765625,0.0013171307943036226
2010-06-19,217.199,0.18,9.4,91.9033,77.18,1117.510009765625,0.0013171307943036226
2010-06-20,217.199,0.18,9.4,91.9033,77.18,1117.510009765625,0.0013171307943036226
2010-06-21,217.199,0.18,9.4,91.9033,77.84,1113.199951171875,-0.003856841152281021
2010-06-22,217.199,0.18,9.4,91.9033,77.15,1095.31005859375,-0.016070691127224812
2010-06-23,217.199,0.18,9.4,91.9033,75.9,1092.0400390625,-0.0029854738442266493
2010-06-24,217.199,0.18,9.4,91.9033,75.96,1073.68994140625,-0.01680350261882635
2010-06-25,217.199,0.18,9.4,91.9033,78.45,1076.760009765625,0.002859362131449217
2010-06-26,217.199,0.18,9.4,91.9033,78.45,1076.760009765625,0.002859362131449217
2010-06-27,217.199,0.18,9.4,91.9033,78.45,1076.760009765625,0.002859362131449217
2010-06-28,217.199,0.18,9.4,91.9033,78.26,1074.5699462890625,-0.00203393834902843
2010-06-29,217.199,0.18,9.4,91.9033,75.93,1041.239990234375,-0.03101701864061035
2010-06-30,217.199,0.18,9.4,91.9033,75.59,1030.7099609375,-0.0101129704925228
2010-07-01,217.605,0.18,9.4,92.2549,72.95,1027.3699951171875,-0.0032404516759250157
2010-07-02,217.605,0.18,9.4,92.2549,72.06,1022.5800170898438,-0.004662369010297374
2010-07-03,217.605,0.18,9.4,92.2549,72.06,1022.5800170898438,-0.004662369010297374
2010-07-04,217.605,0.18,9.4,92.2549,72.06,1022.5800170898438,-0.004662369010297374
2010-07-05,217.605,0.18,9.4,92.2549,72.06,1022.5800170898438,-0.004662369010297374
2010-07-06,217.605,0.18,9.4,92.2549,71.96,1028.06005859375,0.00535903441522545
2010-07-07,217.605,0.18,9.4,92.2549,74.05,1060.27001953125,0.03133081639370272
2010-07-08,217.605,0.18,9.4,92.2549,75.46,1070.25,0.00941267817151159
2010-07-09,217.605,0.18,9.4,92.2549,76.08,1077.9599609375,0.007203887818266752
2010-07-10,217.605,0.18,9.4,92.2549,76.08,1077.9599609375,0.007203887818266752
2010-07-11,217.605,0.18,9.4,92.2549,76.08,1077.9599609375,0.007203887818266752
2010-07-12,217.605,0.18,9.4,92.2549,74.93,1078.75,0.0007329020475055348
2010-07-13,217.605,0.18,9.4,92.2549,77.16,1095.3399658203125,0.015378879091830777
2010-07-14,217.605,0.18,9.4,92.2549,77.02,1095.1700439453125,-0.0001551316306374062
2010-07-15,217.605,0.18,9.4,92.2549,76.67,1096.47998046875,0.0011961033180916125
2010-07-16,217.605,0.18,9.4,92.2549,75.96,1064.8800048828125,-0.028819473359129044
2010-07-17,217.605,0.18,9.4,92.2549,75.96,1064.8800048828125,-0.028819473359129044
2010-07-18,217.605,0.18,9.4,92.2549,75.96,1064.8800048828125,-0.028819473359129044
2010-07-19,217.605,0.18,9.4,92.2549,76.53,1071.25,0.005981890060832162
2010-07-20,217.605,0.18,9.4,92.2549,77.32,1083.47998046875,0.011416551196032687
2010-07-21,217.605,0.18,9.4,92.2549,76.27,1069.5899658203125,-0.012819816608358736
2010-07-22,217.605,0.18,9.4,92.2549,79.01,1093.6700439453125,0.022513373250030444
2010-07-23,217.605,0.18,9.4,92.2549,78.68,1102.6600341796875,0.008220020548377116
2010-07-24,217.605,0.18,9.4,92.2549,78.68,1102.6600341796875,0.008220020548377116
2010-07-25,217.605,0.18,9.4,92.2549,78.68,1102.6600341796875,0.008220020548377116
2010-07-26,217.605,0.18,9.4,92.2549,78.93,1115.010009765625,0.011200166146517754
2010-07-27,217.605,0.18,9.4,92.2549,77.46,1113.8399658203125,-0.0010493573466290318
2010-07-28,217.605,0.18,9.4,92.2549,77.06,1106.1300048828125,-0.006921964711350426
2010-07-29,217.605,0.18,9.4,92.2549,78.3,1101.530029296875,-0.004158621107493432
2010-07-30,217.605,0.18,9.4,92.2549,78.85,1101.5999755859375,6.349921218862242e-05
2010-07-31,217.605,0.18,9.4,92.2549,78.85,1101.5999755859375,6.349921218862242e-05
2010-08-01,217.923,0.19,9.5,92.5936,78.85,1101.5999755859375,6.349921218862242e-05
2010-08-02,217.923,0.19,9.5,92.5936,81.25,1125.8599853515625,0.022022522061804883
2010-08-03,217.923,0.19,9.5,92.5936,82.52,1120.4599609375,-0.004796355216742376
2010-08-04,217.923,0.19,9.5,92.5936,82.49,1127.239990234375,0.006051112519185553
2010-08-05,217.923,0.19,9.5,92.5936,82.0,1125.81005859375,-0.001268524584838171
2010-08-06,217.923,0.19,9.5,92.5936,80.67,1121.6400146484375,-0.003704038628435491
2010-08-07,217.923,0.19,9.5,92.5936,80.67,1121.6400146484375,-0.003704038628435491
2010-08-08,217.923,0.19,9.5,92.5936,80.67,1121.6400146484375,-0.003704038628435491
2010-08-09,217.923,0.19,9.5,92.5936,81.46,1127.7900390625,0.005483064382283187
2010-08-10,217.923,0.19,9.5,92.5936,80.24,1121.06005859375,-0.0059674054882985494
2010-08-11,217.923,0.19,9.5,92.5936,78.09,1089.469970703125,-0.028178764954173263
2010-08-12,217.923,0.19,9.5,92.5936,75.68,1083.6099853515625,-0.0053787488495717906
2010-08-13,217.923,0.19,9.5,92.5936,75.39,1079.25,-0.004023574358396065
2010-08-14,217.923,0.19,9.5,92.5936,75.39,1079.25,-0.004023574358396065
2010-08-15,217.923,0.19,9.5,92.5936,75.39,1079.25,-0.004023574358396065
2010-08-16,217.923,0.19,9.5,92.5936,75.17,1079.3800048828125,0.00012045854325926086
2010-08-17,217.923,0.19,9.5,92.5936,75.76,1092.5400390625,0.012192216013040102
2010-08-18,217.923,0.19,9.5,92.5936,75.39,1094.1600341796875,0.0014827787168125717
2010-08-19,217.923,0.19,9.5,92.5936,74.45,1075.6300048828125,-0.016935392189468268
2010-08-20,217.923,0.19,9.5,92.5936,73.45,1071.68994140625,-0.0036630286052607985
2010-08-21,217.923,0.19,9.5,92.5936,73.45,1071.68994140625,-0.0036630286052607985
2010-08-22,217.923,0.19,9.5,92.5936,73.45,1071.68994140625,-0.0036630286052607985
2010-08-23,217.923,0.19,9.5,92.5936,72.71,1067.3599853515625,-0.004040306703826824
2010-08-24,217.923,0.19,9.5,92.5936,71.24,1051.8699951171875,-0.014512432962598854
2010-08-25,217.923,0.19,9.5,92.5936,72.07,1055.3299560546875,0.0032893427453595248
2010-08-26,217.923,0.19,9.5,92.5936,73.36,1047.219970703125,-0.007684786454732473
2010-08-27,217.923,0.19,9.5,92.5936,75.17,1064.5899658203125,0.01658676839931239
2010-08-28,217.923,0.19,9.5,92.5936,75.17,1064.5899658203125,0.01658676839931239
2010-08-29,217.923,0.19,9.5,92.5936,75.17,1064.5899658203125,0.01658676839931239
2010-08-30,217.923,0.19,9.5,92.5936,74.69,1048.9200439453125,-0.01471920868888299
2010-08-31,217.923,0.19,9.5,92.5936,71.93,1049.3299560546875,0.000390794428747121
2010-09-01,218.275,0.19,9.5,92.8533,73.97,1080.2900390625,0.029504621333996228
2010-09-02,218.275,0.19,9.5,92.8533,74.99,1090.0999755859375,0.009080835857702363
2010-09-03,218.275,0.19,9.5,92.8533,74.52,1104.510009765625,0.013219002387319545
2010-09-04,218.275,0.19,9.5,92.8533,74.52,1104.510009765625,0.013219002387319545
2010-09-05,218.275,0.19,9.5,92.8533,74.52,1104.510009765625,0.013219002387319545
2010-09-06,218.275,0.19,9.5,92.8533,74.52,1104.510009765625,0.013219002387319545
2010-09-07,218.275,0.19,9.5,92.8533,73.98,1091.8399658203125,-0.011471189788493708
2010-09-08,218.275,0.19,9.5,92.8533,74.65,1098.8699951171875,0.006438699367075529
2010-09-09,218.275,0.19,9.5,92.8533,74.25,1104.1800537109375,0.0048322900955937165
2010-09-10,218.275,0.19,9.5,92.8533,76.4,1109.550048828125,0.004863332840635781
2010-09-11,218.275,0.19,9.5,92.8533,76.4,1109.550048828125,0.004863332840635781
2010-09-12,218.275,0.19,9.5,92.8533,76.4,1109.550048828125,0.004863332840635781
2010-09-13,218.275,0.19,9.5,92.8533,77.17,1121.9000244140625,0.011130616053760978
2010-09-14,218.275,0.19,9.5,92.8533,76.78,1121.0999755859375,-0.0007131195389205036
2010-09-15,218.275,0.19,9.5,92.8533,75.92,1125.0699462890625,0.00354113887216001
2010-09-16,218.275,0.19,9.5,92.8533,74.58,1124.6600341796875,-0.00036434366656679096
2010-09-17,218.275,0.19,9.5,92.8533,73.63,1125.5899658203125,0.0008268557718451586
2010-09-18,218.275,0.19,9.5,92.8533,73.63,1125.5899658203125,0.0008268557718451586
2010-09-19,218.275,0.19,9.5,92.8533,73.63,1125.5899658203125,0.0008268557718451586
2010-09-20,218.275,0.19,9.5,92.8533,74.81,1142.7099609375,0.015209797205957498
2010-09-21,218.275,0.19,9.5,92.8533,72.96,1139.780029296875,-0.002564020390809607
2010-09-22,218.275,0.19,9.5,92.8533,72.98,1134.280029296875,-0.004825492514895946
2010-09-23,218.275,0.19,9.5,92.8533,73.4,1124.8299560546875,-0.008331340584428193
2010-09-24,218.275,0.19,9.5,92.8533,74.63,1148.6700439453125,0.021194392772258208
2010-09-25,218.275,0.19,9.5,92.8533,74.63,1148.6700439453125,0.021194392772258208
2010-09-26,218.275,0.19,9.5,92.8533,74.63,1148.6700439453125,0.021194392772258208
2010-09-27,218.275,0.19,9.5,92.8533,76.51,1142.1600341796875,-0.005667432349210744
2010-09-28,218.275,0.19,9.5,92.8533,76.15,1147.699951171875,0.004850385958537151
2010-09-29,218.275,0.19,9.5,92.8533,77.85,1144.72998046875,-0.0025877588476783675
2010-09-30,218.275,0.19,9.5,92.8533,79.95,1141.199951171875,-0.003083722237648967
2010-10-01,219.035,0.19,9.4,92.6033,81.57,1146.239990234375,0.004416438203773465
2010-10-02,219.035,0.19,9.4,92.6033,81.57,1146.239990234375,0.004416438203773465
2010-10-03,219.035,0.19,9.4,92.6033,81.57,1146.239990234375,0.004416438203773465
2010-10-04,219.035,0.19,9.4,92.6033,81.43,1137.030029296875,-0.008034932488803492
2010-10-05,219.035,0.19,9.4,92.6033,82.83,1160.75,0.02086134059079603
2010-10-06,219.035,0.19,9.4,92.6033,83.21,1159.969970703125,-0.0006720045633211713
2010-10-07,219.035,0.19,9.4,92.6033,81.34,1158.06005859375,-0.0016465185803191673
2010-10-08,219.035,0.19,9.4,92.6033,82.66,1165.1500244140625,0.00612227817348443
2010-10-09,219.035,0.19,9.4,92.6033,82.66,1165.1500244140625,0.00612227817348443
2010-10-10,219.035,0.19,9.4,92.6033,82.66,1165.1500244140625,0.00612227817348443
2010-10-11,219.035,0.19,9.4,92.6033,82.18,1165.3199462890625,0.00014583690635494584
2010-10-12,219.035,0.19,9.4,92.6033,81.67,1169.77001953125,0.003818756605307172
2010-10-13,219.035,0.19,9.4,92.6033,83.03,1178.0999755859375,0.007121020299379444
2010-10-14,219.035,0.19,9.4,92.6033,82.71,1173.81005859375,-0.0036413861990395313
2010-10-15,219.035,0.19,9.4,92.6033,81.23,1176.18994140625,0.002027485447987365
2010-10-16,219.035,0.19,9.4,92.6033,81.23,1176.18994140625,0.002027485447987365
2010-10-17,219.035,0.19,9.4,92.6033,81.23,1176.18994140625,0.002027485447987365
2010-10-18,219.035,0.19,9.4,92.6033,83.06,1184.7099609375,0.007243744595420987
2010-10-19,219.035,0.19,9.4,92.6033,79.57,1165.9000244140625,-0.015877250249970554
2010-10-20,219.035,0.19,9.4,92.6033,81.93,1178.1700439453125,0.01052407519882892
2010-10-21,219.035,0.19,9.4,92.6033,80.03,1180.260009765625,0.0017739084702186325
2010-10-22,219.035,0.19,9.4,92.6033,81.15,1183.0799560546875,0.0023892585241640507
2010-10-23,219.035,0.19,9.4,92.6033,81.15,1183.0799560546875,0.0023892585241640507
2010-10-24,219.035,0.19,9.4,92.6033,81.15,1183.0799560546875,0.0023892585241640507
2010-10-25,219.035,0.19,9.4,92.6033,82.0,1185.6199951171875,0.002146971596890701
2010-10-26,219.035,0.19,9.4,92.6033,82.6,1185.6400146484375,1.688528477283846e-05
2010-10-27,219.035,0.19,9.4,92.6033,81.9,1182.449951171875,-0.002690583513671685
2010-10-28,219.035,0.19,9.4,92.6033,82.2,1183.780029296875,0.0011248494058304637
2010-10-29,219.035,0.19,9.4,92.6033,81.45,1183.260009765625,-0.0004392872986367369
2010-10-30,219.035,0.19,9.4,92.6033,81.45,1183.260009765625,-0.0004392872986367369
2010-10-31,219.035,0.19,9.4,92.6033,81.45,1183.260009765625,-0.0004392872986367369
2010-11-01,219.59,0.19,9.8,92.6686,82.94,1184.3800048828125,0.0009465333975153811
2010-11-02,219.59,0.19,9.8,92.6686,83.91,1193.5699462890625,0.007759284493458862
2010-11-03,219.59,0.19,9.8,92.6686,84.45,1197.9599609375,0.003678053944041082
2010-11-04,219.59,0.19,9.8,92.6686,86.49,1221.06005859375,0.01928286287479275
2010-11-05,219.59,0.19,9.8,92.6686,86.85,1225.8499755859375,0.00392275298702649
2010-11-06,219.59,0.19,9.8,92.6686,86.85,1225.8499755859375,0.00392275298702649
2010-11-07,219.59,0.19,9.8,92.6686,86.85,1225.8499755859375,0.00392275298702649
2010-11-08,219.59,0.19,9.8,92.6686,87.07,1223.25,-0.0021209574072836856
2010-11-09,219.59,0.19,9.8,92.6686,87.04,1213.4000244140625,-0.008052299681943542
2010-11-10,219.59,0.19,9.8,92.6686,87.77,1218.7099609375,0.004376080778473401
2010-11-11,219.59,0.19,9.8,92.6686,87.77,1213.5400390625,-0.004242126544221403
2010-11-12,219.59,0.19,9.8,92.6686,84.89,1199.2099609375,-0.011808492232419865
2010-11-13,219.59,0.19,9.8,92.6686,84.89,1199.2099609375,-0.011808492232419865
2010-11-14,219.59,0.19,9.8,92.6686,84.89,1199.2099609375,-0.011808492232419865
2010-11-15,219.59,0.19,9.8,92.6686,84.88,1197.75,-0.0012174356326716262
2010-11-16,219.59,0.19,9.8,92.6686,82.33,1178.3399658203125,-0.016205413633636034
2010-11-17,219.59,0.19,9.8,92.6686,80.43,1178.5899658203125,0.00021216287934855416
2010-11-18,219.59,0.19,9.8,92.6686,81.88,1196.68994140625,0.015357313493959523
2010-11-19,219.59,0.19,9.8,92.6686,81.65,1199.72998046875,0.002540373205550228
2010-11-20,219.59,0.19,9.8,92.6686,81.65,1199.72998046875,0.002540373205550228
2010-11-21,219.59,0.19,9.8,92.6686,81.65,1199.72998046875,0.002540373205550228
2010-11-22,219.59,0.19,9.8,92.6686,81.24,1197.8399658203125,-0.0015753666901773267
2010-11-23,219.59,0.19,9.8,92.6686,80.79,1180.72998046875,-0.014284032792181156
2010-11-24,219.59,0.19,9.8,92.6686,83.21,1198.3499755859375,0.014922967493543604
2010-11-25,219.59,0.19,9.8,92.6686,83.21,1198.3499755859375,0.014922967493543604
2010-11-26,219.59,0.19,9.8,92.6686,83.87,1189.4000244140625,-0.007468562068020934
2010-11-27,219.59,0.19,9.8,92.6686,83.87,1189.4000244140625,-0.007468562068020934
2010-11-28,219.59,0.19,9.8,92.6686,83.87,1189.4000244140625,-0.007468562068020934
2010-11-29,219.59,0.19,9.8,92.6686,85.73,1187.760009765625,-0.001378858764733426
2010-11-30,219.59,0.19,9.8,92.6686,84.12,1180.550048828125,-0.006070216944686235
2010-12-01,220.472,0.18,9.3,93.5916,86.75,1206.0699462890625,0.02161695515261708
2010-12-02,220.472,0.18,9.3,93.5916,87.98,1221.530029296875,0.012818562518186694
2010-12-03,220.472,0.18,9.3,93.5916,89.18,1224.7099609375,0.0026032365675492386
2010-12-04,220.472,0.18,9.3,93.5916,89.18,1224.7099609375,0.0026032365675492386
2010-12-05,220.472,0.18,9.3,93.5916,89.18,1224.7099609375,0.0026032365675492386
2010-12-06,220.472,0.18,9.3,93.5916,89.33,1223.1199951171875,-0.001298238661417761
2010-12-07,220.472,0.18,9.3,93.5916,88.69,1223.75,0.0005150801927265025
2010-12-08,220.472,0.18,9.3,93.5916,88.3,1228.280029296875,0.003701760406026544
2010-12-09,220.472,0.18,9.3,93.5916,88.35,1233.0,0.0038427480627742927
2010-12-10,220.472,0.18,9.3,93.5916,87.81,1240.4000244140625,0.006001641860553519
2010-12-11,220.472,0.18,9.3,93.5916,87.81,1240.4000244140625,0.006001641860553519
2010-12-12,220.472,0.18,9.3,93.5916,87.81,1240.4000244140625,0.006001641860553519
2010-12-13,220.472,0.18,9.3,93.5916,88.62,1240.4599609375,4.832031784740565e-05
2010-12-14,220.472,0.18,9.3,93.5916,88.33,1241.5899658203125,0.00091095635360805
2010-12-15,220.472,0.18,9.3,93.5916,88.66,1235.22998046875,-0.005122452280258649
2010-12-16,220.472,0.18,9.3,93.5916,87.71,1242.8699951171875,0.006185094896691501
2010-12-17,220.472,0.18,9.3,93.5916,88.02,1243.9100341796875,0.0008368043854836138
2010-12-18,220.472,0.18,9.3,93.5916,88.02,1243.9100341796875,0.0008368043854836138
2010-12-19,220.472,0.18,9.3,93.5916,88.02,1243.9100341796875,0.0008368043854836138
2010-12-20,220.472,0.18,9.3,93.5916,88.68,1247.0799560546875,0.0025483530061645165
2010-12-21,220.472,0.18,9.3,93.5916,89.3,1254.5999755859375,0.006030102155631267
2010-12-22,220.472,0.18,9.3,93.5916,89.83,1258.8399658203125,0.0033795554893063517
2010-12-23,220.472,0.18,9.3,93.5916,90.84,1256.77001953125,-0.0016443283858672553
2010-12-24,220.472,0.18,9.3,93.5916,90.84,1256.77001953125,-0.0016443283858672553
2010-12-25,220.472,0.18,9.3,93.5916,90.84,1256.77001953125,-0.0016443283858672553
2010-12-26,220.472,0.18,9.3,93.5916,90.84,1256.77001953125,-0.0016443283858672553
2010-12-27,220.472,0.18,9.3,93.5916,90.99,1257.5400390625,0.0006126972471360848
2010-12-28,220.472,0.18,9.3,93.5916,91.48,1258.510009765625,0.0007713239125555216
2010-12-29,220.472,0.18,9.3,93.5916,91.13,1259.780029296875,0.0010091453555356455
2010-12-30,220.472,0.18,9.3,93.5916,89.85,1257.8800048828125,-0.0015082191889665975
2010-12-31,220.472,0.18,9.3,93.5916,91.38,1257.6400146484375,-0.0001907894500615681
2011-01-01,221.187,0.17,9.1,93.3889,91.38,1257.6400146484375,-0.0001907894500615681
2011-01-02,221.187,0.17,9.1,93.3889,91.38,1257.6400146484375,-0.0001907894500615681
2011-01-03,221.187,0.17,9.1,93.3889,91.59,1271.8699951171875,0.011314828013585299
2011-01-04,221.187,0.17,9.1,93.3889,89.39,1270.199951171875,-0.0013130618315739806
2011-01-05,221.187,0.17,9.1,93.3889,90.3,1276.56005859375,0.0050071702616640845
2011-01-06,221.187,0.17,9.1,93.3889,88.37,1273.8499755859375,-0.002122957701494954
2011-01-07,221.187,0.17,9.1,93.3889,88.07,1271.5,-0.001844782063018524
2011-01-08,221.187,0.17,9.1,93.3889,88.07,1271.5,-0.001844782063018524
2011-01-09,221.187,0.17,9.1,93.3889,88.07,1271.5,-0.001844782063018524
2011-01-10,221.187,0.17,9.1,93.3889,89.24,1269.75,-0.001376327172630698
2011-01-11,221.187,0.17,9.1,93.3889,91.11,1274.47998046875,0.0037251273626697223
2011-01-12,221.187,0.17,9.1,93.3889,91.85,1285.9599609375,0.00900758006769764
2011-01-13,221.187,0.17,9.1,93.3889,91.39,1283.760009765625,-0.001710746243041017
2011-01-14,221.187,0.17,9.1,93.3889,91.53,1293.239990234375,0.007384542591010179
2011-01-15,221.187,0.17,9.1,93.3889,91.53,1293.239990234375,0.007384542591010179
2011-01-16,221.187,0.17,9.1,93.3889,91.53,1293.239990234375,0.007384542591010179
2011-01-17,221.187,0.17,9.1,93.3889,91.53,1293.239990234375,0.007384542591010179
2011-01-18,221.187,0.17,9.1,93.3889,91.38,1295.02001953125,0.00137641065101346
2011-01-19,221.187,0.17,9.1,93.3889,90.85,1281.9200439453125,-0.010115654884377157
2011-01-20,221.187,0.17,9.1,93.3889,88.56,1280.260009765625,-0.0012949592195925508
2011-01-21,221.187,0.17,9.1,93.3889,88.22,1283.3499755859375,0.0024135455272700224
2011-01-22,221.187,0.17,9.1,93.3889,88.22,1283.3499755859375,0.0024135455272700224
2011-01-23,221.187,0.17,9.1,93.3889,88.22,1283.3499755859375,0.0024135455272700224
2011-01-24,221.187,0.17,9.1,93.3889,86.74,1290.8399658203125,0.00583628034196626
2011-01-25,221.187,0.17,9.1,93.3889,85.08,1291.1800537109375,0.0002634624737614111
2011-01-26,221.187,0.17,9.1,93.3889,86.15,1296.6300048828125,0.00422090718967616
2011-01-27,221.187,0.17,9.1,93.3889,84.45,1299.5400390625,0.0022443057531671418
2011-01-28,221.187,0.17,9.1,93.3889,88.15,1276.3399658203125,-0.017852526697772375
2011-01-29,221.187,0.17,9.1,93.3889,88.15,1276.3399658203125,-0.017852526697772375
2011-01-30,221.187,0.17,9.1,93.3889,88.15,1276.3399658203125,-0.017852526697772375
2011-01-31,221.187,0.17,9.1,93.3889,90.99,1286.1199951171875,0.007662558220206783
2011-02-01,221.898,0.16,9.0,93.0045,89.54,1307.5899658203125,0.01669359840810869
2011-02-02,221.898,0.16,9.0,93.0045,89.78,1304.030029296875,-0.00272251746839014
2011-02-03,221.898,0.16,9.0,93.0045,89.42,1307.0999755859375,0.0023541990752451447
2011-02-04,221.898,0.16,9.0,93.0045,87.87,1310.8699951171875,0.002884262567260709
2011-02-05,221.898,0.16,9.0,93.0045,87.87,1310.8699951171875,0.002884262567260709
2011-02-06,221.898,0.16,9.0,93.0045,87.87,1310.8699951171875,0.002884262567260709
2011-02-07,221.898,0.16,9.0,93.0045,86.3,1319.050048828125,0.006240171597036381
2011-02-08,221.898,0.16,9.0,93.0045,85.85,1324.5699462890625,0.004184752099316791
2011-02-09,221.898,0.16,9.0,93.0045,85.59,1320.8800048828125,-0.0027857656113878804
2011-02-10,221.898,0.16,9.0,93.0045,85.44,1321.8699951171875,0.0007494929370688297
2011-02-11,221.898,0.16,9.0,93.0045,84.39,1329.1500244140625,0.005507371620330659
2011-02-12,221.898,0.16,9.0,93.0045,84.39,1329.1500244140625,0.005507371620330659
